id,name,alias,name_en,category,kcal,protein,fat,carb,sodium
J0413101,褐臭肚魚,"臭肚,象魚,樹魚,羊鍋,疏網,茄冬仔,象耳/臭肚仔/羊矮仔/盧矮仔(澎湖)",Rabbitfish; Pinspotted spinefoot; Sandy spinefoot; Spinefoot; Doctor fish; Dusky rabbitfish; Dusky spinefoot; Fuscous spinefoot; Mottled spinefoot; Fuscescens rabbitfish,魚貝類,164.0,19.9,8.8,0.6,52.0
J0413201,杜氏刺尾鯛,"眼紋倒吊,粗皮仔,倒吊(臺東)",Ornate surgeonfish; Pencilled surgeon; Pencilled surgeonfish; Palani; Penciled surgeonfish; Ornate sturgeonfish; Dussumier's surgeonfish; Eyestripe surgeonfish; Eye-stripe surgeonfish;,魚貝類,137.0,19.1,6.2,0.6,38.0
J0413301,後刺尾鯛,"倒吊,粗皮仔,番倒吊(澎湖),半水吊",Striped surgeonfish; Yellowmask surgeonfish; White-tail lancet; Blue-lined surgeonfish; Bleeker's surgeonfish; Elongate surgeonfish; Mata surgeonfish; Elongate surgeon,魚貝類,102.0,20.4,1.7,0.0,94.0
J0413401,鋸尾鯛,"黑豬哥,黑將軍,打鐵婆,剝皮仔,老娘(澎湖)",Scalpel sawtail,魚貝類,93.0,19.0,1.4,0.3,57.0
J0413501,大眼金梭魚,"針梭,竹梭,巴拉庫答",Blackspot barracuda; Bigeye barracuda; Forster's sea-pike,魚貝類,157.0,21.8,7.1,0.0,71.0
J0413601,鱗網帶鰆切片,"油魚,細鱗仔,玉梭魚,白玉豚",Escolar,魚貝類,272.0,17.3,22.0,0.0,84.0
J0413701,鱗網帶鰆(含皮),"油魚,細鱗仔,玉梭魚,白玉豚",Escolar,魚貝類,263.0,18.0,20.7,0.0,31.0
J0413801,白帶魚,"白魚,裙帶,肥帶,油帶,天竺帶魚,白帶魚,黃稜油帶(澎湖)",Silverfish; Ribbon fish; Common hairtail; Cutlassfish; Atlantic cutlassfish; Cutlass fish; Australian hairtail; Hairtail; Largehead hairtail; Largeheaded ribbonfish; Hair tail,魚貝類,102.0,19.6,2.0,0.0,54.0
J0413901,大目鮪,"大目仔,大眼鮪,大目串,短墩,串仔(澎湖),短鮪",Tuna; Bigeye tunny; Big eye tunny; Big-eye tunny; Coffrey; Bigeye tuna fish; Big-eye tuna; Bigeye tuna; Bigeye; Big eye; Big eye tuna; Bigeyed tuna; Bigeye Tuna,魚貝類,103.0,23.9,0.1,0.0,41.0
J0414001,正鰹,"煙仔虎,煙仔,小串,柴魚,肥煙,鯤(臺東),煙仔魚,卓鮶/大煙(澎湖)",Skipjack; Skipjack tuna; Skipjack tuna fish; Skipper; Oceanic skipjack; Oceanic bonito; Skippy; Skiy jack; Ocean bonito; Striped bellied tunny; White bonito; Striped tuna; Victor fish; Striped bonito;,魚貝類,149.0,23.1,5.6,0.0,50.0
J0414101,花腹鯖,"花飛,青輝,飛威/青飛/胡麻鯖",Southern mackerel; Pacific mackerel; Slimy mackerel; Spotted chub mackerel; Spotted mackerel; Chub mackerel; Common mackerel; Blue mackerel; Japanese mackerel,魚貝類,138.0,23.9,4.0,0.1,36.0
J0414201,高麗馬加鰆,"破北,闊北,闊腹仔,高麗鰆,破腹",Compressed mackerel; Korean seerfish; Korean mackerel,魚貝類,119.0,19.4,4.0,0.3,46.0
J0414301,康氏馬加鰆切片(去皮),"土魠,馬加,馬鮫,梭齒,頭魠,鰆,土托,康氏馬發,塗魠(澎湖)",Spaniard; Spanish mackerel; Seer; Snook; Striped seer; Doggie; Cybium; Barred mackerel; Barred Spanish mackerel; Commerson's mackerel; Narrowbarred mackerel; King seer; Katonkel barracuda kuda;,魚貝類,193.0,18.7,12.5,0.0,52.0
J0414401,康氏馬加鰆切片(含皮),"土魠,馬加,馬鮫,梭齒,頭魠,鰆,土托,康氏馬發,塗魠(澎湖)",Spaniard; Spanish mackerel; Seer; Snook; Striped seer; Doggie; Cybium; Barred mackerel; Barred Spanish mackerel; Commerson's mackerel; Narrowbarred mackerel; King seer; Katonkel barracuda kuda;,魚貝類,176.0,19.3,10.4,1.5,54.0
J0414501,臺灣馬加鰆,"白北,白腹仔",Spotted tangingi; Spotted seerfish; Spotted seer; Spotted Spanish mackerel; Indo-Pacific king mackerel; Indian Spanish mackerel; Indo-Pacific Spanish mackerel,魚貝類,180.0,20.2,10.4,0.0,51.0
J0414601,鮪魚生魚片,,Tuna sashimi,魚貝類,100.0,23.3,0.1,0.0,27.0
J0414701,鯖魚(生),,Mackerel,魚貝類,417.0,14.4,39.4,0.2,56.0
J0414801,鯖魚(炒),,Mackerel,魚貝類,410.0,16.7,37.6,0.1,68.0
J0414802,鯖魚(炸),,Mackerel,魚貝類,555.0,17.2,53.4,0.1,75.0
J0414803,"鯖魚(烤,150度,10分)",,Mackerel,魚貝類,412.0,16.5,37.8,0.0,58.0
J0414804,"鯖魚(烤,150度,20分)",,Mackerel,魚貝類,396.0,19.1,34.8,0.0,82.0
J0414805,"鯖魚(烤,150度,30分)",,Mackerel,魚貝類,536.0,19.9,50.0,0.0,79.0
J0414806,"鯖魚(烤,180度,10分)",,Mackerel,魚貝類,373.0,20.2,31.8,0.0,82.0
J0414807,"鯖魚(烤,210度,10分)",,Mackerel,魚貝類,472.0,19.0,43.4,0.0,74.0
J0414808,鯖魚(煮),,Mackerel,魚貝類,375.0,14.9,34.5,0.4,51.0
J0414809,鯖魚(煎),,Mackerel,魚貝類,403.0,20.0,35.9,0.0,86.0
J0414810,鯖魚(蒸),,Mackerel,魚貝類,392.0,14.6,36.5,0.7,52.0
J0414901,旗魚切片,"翹翅仔,白肉旗魚,闊胸仔,立翅旗魚,白皮丁挽,白皮旗魚",Short nosed sword fish; Pacific black marlin; Silver marlin; Silver marlin fish; Short-nosed swordfish; Black marlin fish; Black marlin; Giant black marlin; Marlin,魚貝類,111.0,26.0,0.0,0.8,36.0
J0414902,旗魚腹肉,"翹翅仔,白肉旗魚,闊胸仔,立翅旗魚,白皮丁挽,白皮旗魚",Short nosed sword fish; Pacific black marlin; Silver marlin; Silver marlin fish; Short-nosed swordfish; Black marlin fish; Black marlin; Giant black marlin; Marlin,魚貝類,105.0,22.2,1.1,0.0,131.0
J0415001,刺鯧(去皮),"肉魚,肉鯽仔,土肉,肉鯽,瓜仔鯧,刺鯧",Japanese butterfish; Melon seed,魚貝類,95.0,18.8,1.6,0.1,162.0
J0415101,刺鯧(含皮),"肉魚,肉鯽仔,土肉,肉鯽,瓜仔鯧,刺鯧",Japanese butterfish; Melon seed,魚貝類,155.0,17.8,8.7,0.0,179.0
J0415201,星斑真鯧,"(市售稱""花鯧"")",Starry butterfish,魚貝類,214.0,15.6,16.3,0.0,60.0
J04153,銀鯧平均值(去皮),"白(正/暗)鯧,白鯧魚,鯧仔魚,黑鰭,車片魚",Harvest fish; Silver pomfret; White pomfret,魚貝類,115.0,17.7,4.4,0.2,248.0
J0415301,銀鯧(2月),"白鯧,正鯧,銀鯧,支子",Silver pomfret; White pomfret,魚貝類,123.0,17.9,5.1,0.0,93.0
J0415302,銀鯧(3月),"白鯧,正鯧,銀鯧,支子",Silver pomfret; White pomfret,魚貝類,120.0,17.6,5.0,0.7,65.0
J0415303,銀鯧(5月),"白鯧,正鯧,銀鯧,支子",Silver pomfret; White pomfret,魚貝類,105.0,16.4,3.9,0.0,345.0
J0415304,銀鯧(8月),"白鯧,正鯧,銀鯧,支子",Silver pomfret; White pomfret,魚貝類,101.0,17.7,2.9,1.6,647.0
J0415305,銀鯧(12月),"白鯧,正鯧,銀鯧,支子",Silver pomfret; White pomfret,魚貝類,126.0,19.1,5.0,0.2,93.0
J0415401,銀鯧(含皮),"白鯧,正鯧,銀鯧,支子",Silver pomfret; White pomfret,魚貝類,124.0,16.8,5.8,1.1,315.0
J0415501,斑鱧,"鮕鮘,雷魚,南鱧,臺灣雷魚,臺灣魚虎",Snakehead,魚貝類,119.0,18.3,4.5,0.0,54.0
J0415601,大口鰜切片(含皮),"咬龍狗,左口,扁魚,皇帝魚,比目魚,咬網狗/肉瞇仔(澎湖)",Queensland halibut; Tropical halibut; Adalah; False halibut; Indian spiny turbot; Indian halibut,魚貝類,166.0,14.7,11.5,0.0,93.0
J0415701,鰈魚切片,大比目魚(扁鱈),,魚貝類,201.0,13.2,16.1,0.0,80.0
J0415801,雙線鬚鰨,"牛舌,龍舌,扁魚,皇帝魚,比目魚",Patterned tongue-sole; Doublelined tonguesole; Double-lined tongue sole; Fingerlip tonguesole; Fringelip tonguefish,魚貝類,92.0,19.9,0.8,0.3,63.0
J0415901,單角革單棘魨(去皮),"白達仔,一角剝,薄葉剝,光復魚,剝皮魚,狄仔魚(興達),掃帚",Rough leatherjacket; Unicorn leatherjacket; Unicorn leather jacket; Unicorn filefish; Triggerfish; Batfish; Filefish,魚貝類,79.0,17.2,0.6,0.0,181.0
J0416001,單角革單棘魨(含皮),"白達仔,一角剝,薄葉剝,光復魚,剝皮魚,狄仔魚(興達),掃帚",Rough leatherjacket; Unicorn leatherjacket; Unicorn leather jacket; Unicorn filefish; Triggerfish; Batfish; Filefish,魚貝類,76.0,17.9,0.0,0.0,87.0
J0416101,克氏兔頭魨,"鯖河魨,煙仔規,黃魚規,烏魚規,青皮魚規,金紙規,規仔,金規(澎湖)",Blowfish,魚貝類,77.0,17.8,0.1,0.0,134.0
J0416201,翻車魨腹肉,"翻車魚,蜇魴,蜇魚,海蟲(澎湖),曼波(成功)",Ocean sunfish; Sun-fish; Sunfish; Headfish; Giant sunfish; Moonfish; Mola ocean sunfish,魚貝類,47.0,10.2,0.4,0.7,52.0
J0416301,犬牙南極魚切片,"南極鱈,美露鱈,黑狗鱈,智利海鱸(圓鱈)",Antarctic toothfish或Patagonian toothfish,魚貝類,282.0,12.1,25.5,0.0,79.0
J0416401,低眼無齒芒魚片(芒加魚邊),,,魚貝類,76.0,14.2,1.7,0.0,285.0
J0416501,秋刀魚,"竹刀魚,山瑪魚",Pacific saury,魚貝類,277.0,18.8,21.8,4.1,55.0
J0416601,毛鱗魚,"喜相逢,多春魚,樺太柳葉魚（日文）",Capelin,魚貝類,145.0,14.1,9.4,0.4,310.0
J0600101,圓鱈魚鰓肉,,,魚貝類,84.0,14.5,2.5,3.9,225.0
J0600201,鯛魚下巴,鯛魚喉,Tilapia chin,魚貝類,245.0,16.1,19.6,0.0,38.0
J0600301,鯊魚翅,魚翅,Shark's fin,魚貝類,186.0,43.5,0.0,0.0,7.0
J0600401,魚翅唇,,,魚貝類,47.0,9.9,0.6,0.0,35.0
J0600501,翻車魨魚皮,"曼波魚皮,翻車魚皮",Ocean sunfish; Sun-fish; Sunfish; Headfish; Giant sunfish; Moonfish; Mola ocean sunfish,魚貝類,28.0,6.5,0.0,0.0,205.0
J0600601,鯊魚皮,,Shark skin,魚貝類,54.0,12.4,0.2,0.0,47.0
J0600701,魚漿(旗魚),,,魚貝類,110.0,16.8,1.3,7.8,755.0
J0700301,鮸魚卵(加工),,Brown croaker roe,魚貝類,184.0,21.9,10.1,3.6,150.0
J0700401,鯔魚卵,烏魚卵,Common mullet egg; Flathead mullet egg; Grey mullet egg; Striped mullet egg,魚貝類,256.0,26.3,15.9,3.2,73.0
J0700601,鰆魚卵,土魠魚卵,Barred Spanish mackerel egg; King mackerel egg; Narrowbarred spanish mackerel egg,魚貝類,193.0,23.5,10.2,0.2,89.0
J0700701,鰹魚卵,,Bonito egg; Skipjack egg; Skipjack tuna egg,魚貝類,184.0,21.5,10.2,0.6,129.0
J0702101,鯔魚精囊,鯔(烏)魚鰾(膘),Mullet swim bladder,魚貝類,89.0,17.3,1.7,0.0,61.0
J0705101,鮟鱇魚肝,,Blackmouth angler liver,魚貝類,136.0,13.6,8.6,1.9,188.0
J0707101,旗魚肚,,Marlin stomach or Sailfish stomach or Spearfish stomach,魚貝類,99.0,22.5,0.4,2.9,292.0
J0707201,鮪魚肚,,Tuna stomach,魚貝類,106.0,23.4,0.7,0.0,35.0
J0800101,小魚干,,,魚貝類,335.0,69.2,4.4,0.0,1753.0
J0800201,扁魚干,,Dried roughscale flounder,魚貝類,354.0,66.3,7.9,1.1,406.0
J0800401,柴魚片,,Dried bonito flakes,魚貝類,383.0,76.5,6.2,2.6,433.0
J2100101,羅氏沼蝦,"泰國蝦,泰國長臂大蝦,淡水長臂大蝦",Giant river shrimp (prawn),魚貝類,88.0,20.3,0.2,0.2,104.0
J2100201,北方長額蝦(加工),"北極蝦,北極甜蝦,冷水蝦",,魚貝類,122.0,19.9,4.1,2.7,562.0
J2100301,東方異腕蝦,"米諾蝦,鐵甲蝦,蝦母,大頭蝦",Armoured lobster,魚貝類,78.0,17.7,0.3,0.0,457.0
J2100401,胭脂蝦,"文蝦(""葉狀擬鬚蝦或雄壯鬚蝦"")",,魚貝類,114.0,13.8,6.1,0.7,462.0
J2100501,日本玻璃蝦,"水晶蝦,白丁",,魚貝類,83.0,16.2,1.5,2.0,566.0
J2100601,相模後海螯蝦,"相模角蝦,小龍蝦,鐵甲蝦,角蝦,蝦猴",Sagami lobster,魚貝類,79.0,17.9,0.3,0.0,317.0
J2100701,中國對蝦,對蝦;明蝦;大蝦;黃蝦;青蝦;大正蝦,Kuruma shrimp; Flesh prawn,魚貝類,84.0,19.3,0.2,1.0,196.0
J21008,日本對蝦平均值,"斑節蝦,雷公蝦,明蝦,九節蝦",Japanese king prawn; Japanese tiger prawn; Kuruma prawn; Striped prawn,魚貝類,97.0,21.3,0.7,0.4,287.0
J2100801,日本對蝦(大),"斑節蝦,雷公蝦,明蝦,九節蝦",Japanese king prawn; Japanese tiger prawn; Kuruma prawn; Striped prawn,魚貝類,97.0,21.6,0.5,0.0,255.0
J2100802,日本對蝦(小),"斑節蝦,雷公蝦,明蝦,九節蝦",Japanese king prawn; Japanese tiger prawn; Kuruma prawn; Striped prawn,魚貝類,96.0,20.9,0.8,1.8,319.0
J21009,白對蝦平均值,"南美白蝦,美洲白蝦,南美白對蝦,白蝦",Pacific white shrimp,魚貝類,99.0,21.3,0.9,0.0,210.0
J2100901,白對蝦(大),"南美白蝦,美洲白蝦,南美白對蝦,白蝦",Pacific white shrimp,魚貝類,109.0,22.3,1.5,0.0,306.0
J2100902,白對蝦(小),"南美白蝦,美洲白蝦,南美白對蝦,白蝦",Pacific white shrimp,魚貝類,96.0,21.4,0.5,0.0,178.0
J2100903,白對蝦(小)(2022年取樣),"南美白蝦,美洲白蝦,南美白對蝦,白蝦","Pacific white shrimp, raw",魚貝類,93.0,20.3,0.7,1.3,145.0
J2101001,哈氏彷對蝦,"長角仿對蝦,劍蝦,紅(正)劍,硬槍蝦",Hard spear prawn; Spear shrimp; Sword prawn,魚貝類,82.0,18.7,0.2,0.6,294.0
J2101101,草對蝦,草蝦;烏斑節仔,Ghost prawn; Giant tiger prawn; Grass shrimp; Jumbo prawn; Leader prawn; Panda,魚貝類,100.0,22.0,0.7,1.0,150.0
J2101201,藍對蝦,藍蝦,,魚貝類,95.0,20.9,0.6,0.0,135.0
J2101301,鬚赤蝦,"鬚赤對蝦,厚殼蝦(仔),火燒蝦,狗蝦,大厚殼",Whiskered velvet shrimp,魚貝類,92.0,20.7,0.4,0.6,341.0
J2101401,大管鞭蝦,"憂鬱管鞭蝦,大頭紅蝦,大頭蝦,紅中蝦,蔥頭蝦",Big head prawn,魚貝類,88.0,19.8,0.3,0.6,270.0
J2101501,隆脊管鞭蝦,"大頭紅蝦,大頭蝦,紅蝦,蔥頭蝦",Big head prawn,魚貝類,96.0,22.1,0.2,0.6,207.0
J2101601,螳螂蝦,"蝦蛄,蝦猴,蝦姑仔,攋尿蝦(常誤寫為瀨或賴)",Edible mantis shrimp,魚貝類,67.0,14.7,0.5,0.0,344.0
J2101701,日本龍蝦,龍蝦;台灣龍蝦;紅腳蝦;紅殼仔;正龍蝦;紅龍蝦,Japanese spiny lobster; Spiny lobster,魚貝類,93.0,21.5,0.1,1.0,234.0
J2101801,正櫻蝦(生),"櫻花蝦,花殼仔,櫻桃蝦,玫瑰蝦,火焰蝦",Sergestid shrimp,魚貝類,88.0,17.9,1.3,0.0,386.0
J2101901,正櫻蝦(熟),"櫻花蝦,花殼仔,櫻桃蝦,玫瑰蝦,火焰蝦",Sergestid shrimp,魚貝類,97.0,19.6,1.4,0.0,504.0
J2102001,正櫻蝦乾,"櫻花蝦,花殼仔,櫻桃蝦,玫瑰蝦,火焰蝦",Sergestid shrimp,魚貝類,253.0,52.6,3.1,13.4,1345.0
J2200101,大頭蝦仁,,Big head shelled shrimp,魚貝類,40.0,8.8,0.2,0.0,765.0
J2200201,明蝦仁,,Shelled shrimp,魚貝類,52.0,11.9,0.1,0.0,252.0
J2200301,紅蝦仁,,Shelled shrimp,魚貝類,43.0,9.5,0.3,1.5,596.0
J2200401,海鱸蝦仁,,Shelled shrimp,魚貝類,73.0,16.3,0.4,1.3,225.0
J2200501,草蝦仁,,Grass shelled shrimp,魚貝類,44.0,9.7,0.3,0.9,431.0
J2200601,鳳尾蝦仁,,Shelled shrimp,魚貝類,64.0,13.4,0.8,0.3,357.0
J2200701,鬚赤蝦仁,火燒蝦仁,,魚貝類,80.0,17.1,0.7,0.0,279.0
J2300101,蝦皮,,Small shrimp shell,魚貝類,155.0,33.6,1.3,2.7,4273.0
J2300201,蝦米,,Shrimp,魚貝類,264.0,57.1,2.2,0.0,3186.0
J2300301,金鉤蝦乾,"海米,扁米,開洋",,魚貝類,257.0,54.6,2.6,0.0,2553.0
J2500101,紅蟳,"青蟳(蟹)(交配後卵巢成熟雌蟹),菜蟳",Indo-pacific swamp carb; Mangrove carb; Mud carb,魚貝類,122.0,20.9,3.6,6.5,309.0
J2500201,蛙形蟹,"旭蟹,蝦姑頭,候貝切,紅面猴,海臭蟲,西姑麻",Crimson crab; Frog crab; Snanner crab,魚貝類,72.0,16.6,0.1,2.8,343.0
J2600101,蟹腳肉,,Crab meat,魚貝類,53.0,11.6,0.3,1.2,591.0
J3100101,竹蟶(冷凍),"竹蛤,竹蚶,蟶仔,竹節蟶",Gould's Jackknife Clam,魚貝類,42.0,9.0,0.3,1.2,499.0
J31002,真牡蠣平均值,"正(大/長/鑄大)牡蠣,正(青)蚵,蚵仔,蚵,蠔",Giant pacific oyster; Japanese oyster,魚貝類,54.0,9.4,1.6,4.2,148.0
J3100201,真牡蠣,"正(大/長/鑄大)牡蠣,正(青)蚵,蚵仔,蚵,蠔",Giant pacific oyster; Japanese oyster,魚貝類,49.0,9.0,1.2,1.8,194.0
J3100202,帶殼真牡蠣(生蠔),"正(大/長/鑄大)牡蠣,正(青)蚵,蚵仔,蚵,蠔",Giant pacific oyster; Japanese oyster,魚貝類,59.0,9.8,1.9,6.7,103.0
J3100301,黑齒牡蠣,石蚵,Oyster,魚貝類,55.0,9.7,1.5,3.1,749.0
J3100401,蝦夷海扇蛤,"扇貝,立帆蛤,帆立貝",Yesso Scallop,魚貝類,70.0,13.7,1.2,2.3,283.0
J3100501,綠殼菜蛤,"孔雀蛤,淡菜,翡翠貽貝",Green Mussel,魚貝類,96.0,17.8,2.2,2.6,301.0
J3100601,綠殼菜蛤干,"孔雀蛤干,淡菜干,翡翠貽貝干",Green Mussel,魚貝類,263.0,43.7,8.5,23.9,865.0
J3100701,西施舌,"紫貝,西肚舌,西刀舌(蚶),紫晃肉,雙線血蚶,獅刀舌,西施貝",Diphos sanguin; Purple clam,魚貝類,53.0,8.9,1.6,5.4,36.0
J3100801,台灣蜆,"蜆(蜊/拉)仔,河蜆",Corbicula Clam; Freshwater Clam; Taiwanese freshwater clam,魚貝類,51.0,8.9,1.4,9.8,20.0
J3100901,大文蛤,"文蛤,普通文蛤",Hard clam,魚貝類,21.0,4.4,0.2,1.5,774.0
J3101001,文蛤,"粉蟯,蚶仔,麗文蛤,普通文蛤",Hard clam,魚貝類,37.0,7.6,0.5,2.7,446.0
J3101101,波紋橫簾蛤,"波紋巴非蛤,山瓜仔(子),海瓜仔(子)",Undulating Venus,魚貝類,48.0,9.2,1.0,4.6,377.0
J3101201,菲律賓簾蛤,"菲律賓蛤仔,海瓜子(仔)蛤,花蛤",Filipino Venus,魚貝類,37.0,7.5,0.5,4.1,442.0
J3101301,環文蛤,"赤嘴蛤,赤嘴仔,青蛤,海蜆,公代",Chinese Venus,魚貝類,46.0,8.7,1.0,3.7,760.0
J3200101,干貝(冷凍),"元貝,瑤柱",Scallop,魚貝類,57.0,12.7,0.4,1.7,949.0
J32002,干貝(乾)平均值,,Scallop,魚貝類,242.0,53.7,1.4,10.8,2751.0
J3200201,干貝(乾),"元貝,瑤柱",Scallop,魚貝類,256.0,58.5,0.7,15.5,2424.0
J3200202,珠貝(乾),珍珠干貝,Scallop,魚貝類,228.0,48.9,2.2,6.1,3078.0
J3300101,牡蠣干,蚵干,Oyster,魚貝類,243.0,41.0,7.5,26.2,1316.0
J35001,真烏賊平均值,"花枝,墨魚,金烏賊,烏鰂,墨鬥魚",Cuttlefish,魚貝類,57.0,12.2,0.6,3.7,68.0
J3500101,真烏賊(大),"花枝,墨魚,金烏賊,烏鰂,墨鬥魚",Cuttlefish,魚貝類,61.0,13.9,0.3,0.8,106.0
J3500102,真烏賊(小),"花枝,墨魚,金烏賊,烏鰂,墨鬥魚",Cuttlefish,魚貝類,53.0,10.5,0.9,6.6,30.0
J3500201,章魚,"厚嘴仔,石居,八爪魚,坐蛸,石吸,望潮,死牛",Octopus,魚貝類,61.0,13.0,0.6,0.9,230.0
J3500301,阿根廷魷,阿根廷滑柔魚,Argentine shortfin squid,魚貝類,71.0,12.4,2.0,0.4,57.0
J3500401,泡魷魚,,Squid,魚貝類,50.0,11.3,0.2,3.0,239.0
J3500501,台灣鎖管,"鎖管,小卷",Inshore squids ; Loligo; Neritic squid,魚貝類,72.0,16.0,0.4,1.6,249.0
J3500601,尖鎖管,"尖仔鎖管,詩博加槍烏賊,尖仔,小卷(幼體)",Inshore squids; Loligo; Neritic squid; Siboga squid,魚貝類,100.0,20.2,1.5,2.4,211.0
J3500701,軟翅仔,"萊氏擬烏賊,軟翅鎖管,軟翅(薯/絲),泥障鰂,擬烏賊,柔魚",Bigfin reef squid; Loligo; Neritic squid,魚貝類,70.0,14.7,0.8,0.8,400.0
J3500801,香螺,"小天狗剌螺,雪螺",Melon conchs; Swamp Conchs; Whelks,魚貝類,86.0,19.9,0.1,0.0,166.0
J3500901,象牙鳳螺,"鳳(花/風/皇)螺,象牙螺",Areola Babylon; Maculated ivory shell,魚貝類,78.0,16.9,0.7,3.6,372.0
J3501001,泥螺,黃泥螺,,魚貝類,95.0,21.5,0.3,0.3,166.0
J3501101,雪螺,,,魚貝類,40.0,8.9,0.3,0.0,58.0
J3501201,九孔螺,九孔;雜色鮑;石決明,Abalone; Japanese abalone; Ormer; Sea ear,魚貝類,73.0,15.0,1.0,5.8,327.0
J3501301,鮑魚,鰒魚;石決明;石決明貝,Abalone; Ear-shell; Ormer; Sea ear,魚貝類,69.0,15.8,0.1,9.5,199.0
J3501501,蝸牛肉,,Snail meat,魚貝類,78.0,16.7,0.7,0.0,72.0
J3600101,烏賊精囊,"烏賊鰾(膘),花枝鰾(膘)",Squid bladder,魚貝類,43.0,9.8,0.2,6.4,428.0
J3700101,小卷干,鎖管干(乾),Dried swordtip squid,魚貝類,246.0,53.2,2.1,4.7,1378.0
J4100101,白海參,"海蚯蚓,沙糞",White sea cucumber,魚貝類,32.0,7.4,0.1,0.0,51.0
J4100201,仿刺參,刺參,Japanese common sea cucumber,魚貝類,36.0,8.2,0.1,0.8,53.0
J4100301,南美刺參,,,魚貝類,52.0,12.0,0.0,0.0,86.0
J4100401,紅海參,,Red sea cucumber,魚貝類,33.0,7.5,0.1,0.0,87.0
J4100501,黑烏參,,Black sea cucumber,魚貝類,29.0,6.5,0.1,0.0,64.0
J5100101,海蜇皮,"瑝魚,海蛇,紅(面)蜇,鮓魚",Jelly fish,魚貝類,19.0,4.4,0.0,2.2,8127.0
K01001,雞蛋平均值,,Hen's egg,蛋類,135.0,12.7,8.9,1.6,138.0
K0100101,雞蛋(白殼),,Hen's egg: white eggshell,蛋類,139.0,12.9,9.2,1.3,129.0
K0100102,雞蛋(黃殼),,Hen's egg: yellow eggshell,蛋類,132.0,12.5,8.6,2.0,147.0
K0100201,土雞蛋,,Hen's egg: wild,蛋類,129.0,12.9,8.1,1.7,140.0
K0100202,土雞蛋(2022年取樣),,"Egg, whole, raw, fresh",蛋類,137.0,12.2,9.3,1.8,152.0
K0100301,烏骨雞蛋,,Hen's egg: Silky fowl,蛋類,160.0,12.7,11.6,2.4,120.0
K0100401,雞蛋(高DHA),,Hen's egg: DHA enriched,蛋類,132.0,12.5,8.6,1.8,141.0
K0100501,雞蛋(高次亞麻油酸),,Hen's egg: linolenic acid enriched,蛋類,139.0,12.4,9.4,2.8,137.0
K0100601,雞蛋(高亞麻油酸),,Hen's egg: linoleic acid enriched,蛋類,133.0,13.0,8.4,0.8,161.0
K0100701,初卵雞蛋,,Hen's egg at the early stage,蛋類,136.0,12.3,9.2,1.4,115.0
K0100801,雞蛋(高維生素A&E),,Hen's egg: vitamin A&E enriched,蛋類,134.0,12.1,9.0,0.0,151.0
K0100901,雞蛋(高維生素E),,Hen's egg: vitamin E enriched,蛋類,143.0,12.8,9.7,1.4,139.0
K01061,雞蛋白平均值,,Hen's egg white,蛋類,50.0,11.2,0.1,0.5,183.0
K0106101,雞蛋白(白殼),,Hen's egg white: white eggshell,蛋類,48.0,10.7,0.1,0.0,154.0
K0106102,雞蛋白(黃殼),,Hen's egg white: yellow eggshell,蛋類,52.0,11.6,0.2,1.2,213.0
K0106201,烏骨雞蛋白,,Hen's egg white: Silky fowl,蛋類,47.0,10.6,0.0,1.7,184.0
K01081,雞蛋黃平均值,,Hen's egg yolk,蛋類,308.0,15.2,26.8,3.6,56.0
K0108101,雞蛋黃(白殼),,Hen's egg yolk: white eggshell,蛋類,330.0,16.0,28.9,1.6,52.0
K0108102,雞蛋黃(黃殼),,Hen's egg yolk: yellow eggshell,蛋類,286.0,14.5,24.7,5.6,60.0
K0108201,烏骨雞蛋黃,,Hen's egg yolk: Silky fowl,蛋類,344.0,15.5,30.6,1.4,50.0
K0108301,雞蛋黃(高維生素E),,Hen's egg yolk: vitamin E enriched,蛋類,314.0,16.2,27.0,5.4,57.0
K0110101,溫泉蛋,,Japanese-style flavered spa egg,蛋類,137.0,12.9,7.8,3.8,494.0
K0111101,雞水煮蛋,,Hen's egg: hard-boiled,蛋類,144.0,14.0,9.2,1.7,124.0
K0111601,雞水煮蛋白,,Hen's egg white: hard-boiled,蛋類,61.0,13.6,0.2,1.5,170.0
K0111801,雞水煮蛋黃,,Hen's egg yolk: hard-boiled,蛋類,343.0,15.5,30.5,2.9,50.0
K01121,茶葉蛋平均值,,Hen's egg: hard-boiled with salt and tea leaves,蛋類,145.0,13.7,9.1,2.2,444.0
K0112101,茶葉蛋(市售),,Hen's egg: hard-boiled with salt and tea leaves,蛋類,147.0,13.5,8.7,3.5,430.0
K0112102,茶葉蛋(浸泡隔夜),,Hen's egg: hard-boiled with salt and tea leaves,蛋類,143.0,13.8,9.4,0.9,458.0
K0112601,茶葉蛋白(浸泡隔夜),,Hen's egg whiet: hard-boiled with salt and tea leaves,蛋類,54.0,12.9,0.1,0.4,555.0
K0112801,茶葉蛋黃(浸泡隔夜),,Hen's egg yolk: hard-boiled with salt and tea leaves,蛋類,344.0,15.7,30.3,2.2,239.0
K01131,雞皮蛋平均值,,Hen's egg: alkalized,蛋類,134.0,12.5,8.1,3.0,599.0
K0113101,雞皮蛋,,Hen's egg: alkalized,蛋類,142.0,12.8,8.5,3.6,616.0
K0113201,土雞皮蛋,,"Hen's egg: wild, alkalized",蛋類,127.0,12.2,7.6,2.3,583.0
